id,title,published_date,year,month,day,num_views,num_likes,length,quality,tags,num_tags
pAYqlyjF1tg,Exploring British Columbia like there is no tomorrow (WT Part 11),2018-10-27 12:02:40+00:00,18,10,Saturday,469228,5162,1772.0,hd,"['Vancouver', 'Vancouver BC', 'Vancouver British Columbia', 'Exploring Vancouver', 'Sight seeing Vancouver', 'Traveling Vancouver', 'Capilano Suspension Bridge', 'Glacier Air', 'Flight seeing vancouver', 'Flight seeing squamish', 'VLOG vancouver', 'VLOG british Columbia', 'camping british columbia']",13
G83NKJCd4VY,Survival Camping in 12 ft (4 m) of Snow During a Blizzard,2023-02-25 12:00:10+00:00,23,2,Saturday,13522231,313881,1320.0,hd,"['camping', 'hiking', 'winter camping', 'camping in snow', 'deep snow camping', 'survival camping', 'camping in mountains', 'backcountry camping', 'extreme cold camping', 'extreme camping', 'extreme snow camping', 'survival shelter', 'camping in survival shelter', 'bushcraft camping', 'camping in storm', 'camping in blizzard', 'quinzee', 'snow cave', 'snow cave camping', 'igloo', 'building igloo', 'building quinzee', 'building snow cave', 'cold weather survival', 'deep snow survival', 'camping in Alaska', 'camping in snow storm']",27
XRDfETqZvJM,"3 Days Camping & Foraging in Arctic - Fishing, Hunting & Edible Plants",2023-09-16 11:00:18+00:00,23,9,Saturday,15916258,306341,1770.0,hd,"['Camping', 'fishing', 'hunting', 'foraging', 'berry picking', 'edible plants', 'tundra', 'arctic survival', 'camping Alaska', 'alaska', 'ptarmigan hunting', 'grayling', 'catch and cook', 'catch and cook ptarmigan', 'hunting catch and cook', 'fishing catch and cook', 'survival camping', 'survival foraging', 'survival food', 'cold weather camping', 'camping in Alaska', 'fishing alaska', 'hunting alaska', 'bird hunting', 'survival hunting', 'survival fishing', 'bushcraft camping']",27
UkSq9ZVrBS0,"Winter Camping, Ice Fishing & Family Adventure in Maine",2021-04-03 11:00:10+00:00,21,4,Saturday,2900404,32143,2148.0,hd,"['Maine', 'travel to maine', 'maine vacation', 'winter camping', 'ice fishing', 'family adventures', 'family adventures in maine', 'winter camping maine', 'ice fishing maine', 'maine travel ideas', 'new england', 'new england vacation', 'winter vacation in maine', 'things to do in maine', 'things to do in New England', 'zach fowler', 'ice fishing new england']",17
1Hw-0NbmDrE,4 Months at Our Off-Grid Cabin & Homestead in Alaska,2024-08-24 11:00:02+00:00,24,8,Saturday,9176185,214987,3842.0,hd,"['Homestead', 'cabin', 'off-grid', 'off grid cabin', 'off grid homestead', 'abandoned homestead', 'abandoned cabin', 'exploring abandoned houses', 'treasure', 'storage unit', 'storage unit treasure', 'remote homestead', 'remote cabin', 'Alaska', 'rural alaska', 'homestead alaska', 'off grid homestead in Alaska', 'camping in Alaska', 'treasure hunting', 'buying homestead', 'ATV', 'Off road', 'living in Alaska', 'Alaska living', 'alaska homestead', 'moving to alaska', 'cheap property alaska']",27
LxL9c0BL04s,"Alaska Winter Adventure - Ice fishing, Camping, Snowmobiling & More",2020-02-22 09:48:06+00:00,20,2,Saturday,5152434,37762,1533.0,hd,"['Alaska', 'Winter', 'Alaska winter', 'travel to alaska', 'Alaska in the winter', 'winter time Alaska', 'Ice fishing', 'camping', 'snowmobile', 'snowmachine', 'snow machining', 'Alaska adventure in Winter', 'Ice fishing in Alaska', 'Camping in Alaska', 'Winter camping in Alaska', 'Traveling to alaska in the winter', 'Alaska vacation']",17
5qEKa--ac5w,Kids Taste Test Exotic Fruit,2018-07-28 16:02:52+00:00,18,7,Saturday,386343,5586,568.0,hd,"['taste test', 'kids try', 'kids taste test exotic fruit', 'kids taste test fruit', 'kids try fruit', 'kids try new food', 'exotic fruit', 'dragon frut', 'aloe', 'jack fruit', 'prickly pear', 'gaila melon', 'korean melon', 'guava', 'kids try dragon fruit', 'kids try jack fruit', 'what is jack fruit', 'what is dragon fruit', 'what does jack fruit taste like', 'kids react']",20
gNbhFWMxF3I,Baby Gets his Jam on: Sexy and I know it,2018-03-08 03:58:22+00:00,18,3,Thursday,54248,1550,97.0,hd,"['Sexy and I know it', 'LMFAO', 'Baby', 'cute baby video', 'cute baby', 'infant', 'cute kid', 'Sexy and I know it by LMFAO', 'Jacob', 'Dancing baby', 'Sexy and I know it parody', 'Sexy and I know it spoof', 'Baby Jam', 'Baby get his jam on']",14
lONV8MPHTWw,My Off Grid Homestead Catches Fire While Building a Bushcraft Road Through Swamp,2023-08-12 11:00:38+00:00,23,8,Saturday,5737958,106678,1802.0,hd,"['Homestead', 'cabin', 'off grid', 'off grid homestead', 'abandoned homestead', 'abandoned cabin', 'off grid cabin', 'DIY off grid', 'Alaska homestead', 'Alaska cabin', 'Off grid living', 'Tiny home', 'off grid tiny home', 'Bushcraft', 'bushcraft road', 'building a road', 'camping in Alaska', 'Alaska', 'Alaskan bush', 'off grid property', 'off grid cabin in Alaska', 'homesteading in Alaska', 'Homestead disasters', 'cabin fires', 'cabin burns down']",25
VZq7JvPzpiY,Extreme Winter Camping in Alaska (-26C) Backcountry Hot Tent Camping with Kids,2021-01-02 12:00:05+00:00,21,1,Saturday,6955827,85535,1402.0,hd,"['Camping', 'hot tent', 'hot tent camping', 'winter camping', 'camping in ALaska', 'extreme winter camping', 'extreme hot tent camping', 'cold weather camping', 'winter camping with hot tent', 'arctic camping', 'seek outside tipi', 'seek outside hot tent', 'backcountry camping', 'back country camping', 'backcountry winter camping', 'remote camping', 'remote winter camping', 'camping with kids', 'winter camping with kids', 'hot tent camping in Alaska', 'Alaska camping', 'Alaska adventure', 'survival camping']",23
5JaJ1oBS3jk,Outdoor Boys Christmas Opening Presents (NO SINGING THIS TIME),2018-01-12 13:35:14+00:00,18,1,Friday,1444815,9015,560.0,hd,"['christmas morning', 'ODB', 'outdoor boys', 'opening presents']",4
-_bqGugrQ6o,Ice Bucket Challenge Injury Awareness - National Awareness Related Online Injury Day (NAROID),2019-07-23 12:00:39+00:00,19,7,Tuesday,86906,2957,80.0,hd,"['ice bucket challenge', 'awareness', 'raising awareness', 'NAROID', 'ice bucket fails', 'ice bucket challenge fails', 'funny video', 'rasing awareness of awareness related injuries']",8
L0o0dRQQ-WM,Ultimate Tin Foil Dinner - Easy Camping Meal,2019-10-30 16:01:50+00:00,19,10,Wednesday,88841,2136,119.0,hd,"['Camping', 'cooking', 'campfire recipe', 'camping recipe', 'best camping recipe', 'best recipes', 'campfire cooking', 'campfire cooking recipe', 'Casado', 'Beans and rice', 'recipes', 'camping trip', 'camping tips', 'primitive cooking', 'fire cooking', 'cooking over fire', 'backing meals', 'backpacking recipes', 'Tin foil', 'Tin foil dinners', 'aluminum foil dinner', 'tin foil meal', 'tin foil cooking', 'camping meal', 'easy camping meal', 'Ultimate Tin foil dinner']",26
dY33TPXTZN4,Most Useful Knot - How to Tie Alpine Butterfly Knot Loop & Bend  3 methods,2017-10-21 14:18:01+00:00,17,10,Saturday,2057958,39991,398.0,hd,"['Knot', 'knots', 'Alpine Butterfly', 'Alpine butterfly knot', 'alpine butterfly loop', 'alpine butterfly bend', 'How to tie the alpine butterfly', 'how to tie the alpine butterfly loop', 'how to tie alpine butterfly bend', 'how to tie', 'useful knots', 'most useful knots', 'camping knots', 'survival knots', 'arborist knots', 'hiking knots', 'climbing knots', 'loop', 'bend', 'how to tie a bend', 'how to tie a knot', 'hand method', 'twist method', 'alpine butterfly uses', 'alpine butterfly knot uses']",25
1M1Xs8DMRxQ,Survival Camping with my 2 yr old in Alaska (His first Time) - Bring the whole family along camping,2020-09-05 07:57:28+00:00,20,9,Saturday,4109871,64585,1262.0,hd,"['Camping', 'survival camping', 'bushcraft', 'survival camping with kids', 'camping with kids', 'family camping', 'camping videos', 'bushcraft camping', 'camping in Alaska', 'car camping', 'glamping']",11
TxFKsaK3EUM,"2,500 mile Fishing Adventure - PART 3: Fishing Louisiana! (Catfish, Frogs and Crawfish!)",2018-06-23 10:51:28+00:00,18,6,Saturday,2366247,17833,1528.0,hd,"['Fishing', 'adventure', 'outdoors', 'outdoor adventures', 'catfishing', 'road trip', 'Fishing guide tennessee', 'road trip with kids', 'fishing with kids', 'fishing adventure', 'outdoor adventure', 'catching fish', 'Southern Fishing', 'Louisiana', 'fishing louisiana', 'frog hunting', 'crawfish', 'trap crawfish', 'jug lining for catfish', 'baton rouge', 'bayou', 'cajun experience', 'frog hunting guide', 'fishing charter louisiana', 'fishing baton rouge', 'bayou fishing', 'catching crawfish', 'fishing for crawfish', 'craw dads', 'crayfish']",30
tkyVk4qZuyI,Owl Bites Child near Japanese Monkey Mountain (WT Part 5),2018-09-15 11:26:01+00:00,18,9,Saturday,497323,5183,1137.0,hd,"['Visiting Japan', 'Visiting Kyoto', 'Visiting Arashiyama', 'Kyoto', 'Japan', 'Arashiyama', 'owl bar', 'rickshaw', 'monkey park', 'iwashiyama park', 'touring kyoto', 'holiday kyoto', 'vacation in kyoto', 'fishing japan', 'owls', 'pet owls', 'fun things to do in kyoto', 'fun things to do in Japan', 'fun japan', 'fun kyoto', '1000 tori', 'fushimi inari shrine', 'kyoto tower', 'kyoto eki', 'kyoto station', 'tacoyaki', 'owl bites', 'animal attacks', 'biting owl', 'monkey', 'monkey mountain', 'Japanese']",32
sSsTR8qqDl4,4 Days Alone in Alaska - Bushcraft Camping & Foraging Food,2023-09-02 14:00:28+00:00,23,9,Saturday,33131327,725646,1676.0,hd,"['Camping', 'bushcraft', 'hot tent', 'solo', 'solo camping', 'solo bushcraft', 'bush craft', 'bushcraft camping', 'foraging', 'campfire cooking', 'fishing catch and cook', 'bushcraft cooking', 'hot tent camping', 'survival camping', 'camping in Alaska', 'hiking', 'glacier', 'kayaking', 'kayak fishing', 'alaska fishing', 'fishing alaska', 'bushcraft shelter', 'survival shelter']",23
7L4z9sUKCqk,200lb (100 kg) Fishing Challenge - 3 Days Catching Massive Catfish & Carp,2022-11-19 12:00:04+00:00,22,11,Saturday,2132285,23572,1323.0,hd,"['Fishing', 'adventure fishing', 'catfishing', 'catfish carp carp fishing', 'blue catfish', 'flathead catfish', 'common carp', 'how to catch carp', 'fishing challenge', 'how to catch catfish', 'how to catch flatheads', 'fall catfishing', 'cold weather catfishing', 'extreme fishing', 'extreme catfishing', 'bait fishing', 'catfishing with live bait', 'catching carp', 'fishing for carp', 'fishing for catfish']",20
679Rfx6kZ50,10 BEST Campfire snacks!!!! Camping foods and Campfire Cooking.,2017-08-19 11:44:11+00:00,17,8,Saturday,1475161,26602,920.0,hd,"['Campfire', 'camping', 'campfire snacks', 'campfire treats', 'campfire foods', 'campfire cooking', 'camping food', 'camping hacks', 'Camping meals', 'campfire meals', 'smores', 'campfire doughnuts', 'baked aples', 'campfire bannana split', 'roasted starburst', 'roasted strawberry', 'campfire cinnamon rolls', 'cinnamon rolls on a stick', 'how to make kettle corn', 'how to make kettle corn on camp fire', 'baked yam', 'cooking', 'treats', 'snacks', 'desserts', 'camping desserts']",26
p2YGSvlhilk,Primitive Shelter Camping - Bushcraft Log Cabin in Rain Storm,2021-11-06 11:00:33+00:00,21,11,Saturday,1280077,25647,933.0,hd,,0
C_TH-2LV-S8,Kids try raw oysters for the first time.,2017-04-26 10:58:54+00:00,17,4,Wednesday,61246,1071,339.0,hd,"['raw oysters', 'oysters', 'kids try oysters', 'kids try raw oysters', 'Kids try raw oysters for the first time']",5
pdCIwZ-3CAg,Survival Tips and Common Mistakes for Preppers and Survivalists,2019-04-20 10:51:39+00:00,19,4,Saturday,66331,2637,894.0,hd,"['Survival', 'survival skills', 'survival tips', 'common mistakes', 'preppers', 'survivalists', 'prepping', 'emergency prep', 'emergency preperation', 'Bug out kits', 'survival kits', 'food storage', 'survivalist mistakes', 'emergency prep mistakes']",14
J90GHCJthRs,24 Tricks to Staying Warm,2023-07-08 11:00:27+00:00,23,7,Saturday,2351333,72921,988.0,hd,"['Staying warm', 'cold weather camping', 'camping', 'hiking', 'backpacking', 'outdoors', 'cold weather', 'stay warm', 'hypothermia', 'frost bite', 'mountaineering', 'mountain climbing', 'trekking', 'cross country skiing', 'skiing', 'winter sports', 'winter', 'snow']",18
G8DEiswIASU,6 Days on a Remote Tropical Island,2023-11-25 12:00:19+00:00,23,11,Saturday,7093357,188579,2338.0,hd,"['Travel VLOG', 'molokai', 'hawaii', 'travel to molokai', 'travel to hawaii', 'spearfishing', 'scuba', 'vacation', 'family vlog', 'date night', 'marriage help', 'molokai vacation', 'things to do in molokai', 'things to do in hawaii', 'hawaii vacation', 'scuba molokai', 'spearfishing hawaii', 'spearfishing catch and cook']",18
6gnggnRq1aw,"Primitive Cooking - Building Smoker, Cooking Meat, Smoked Fish, Jerky, Ribs & Roast",2019-05-25 10:11:14+00:00,19,5,Saturday,618651,12616,497.0,hd,"['Primitive', 'cooking', 'smoker', 'bar-b-q', 'smoked fish', 'primitive cooking', 'cooking meat', 'campfire cooking', 'cooking over fire', 'smoking fish', 'smoking meat', 'pulled pork', 'barbq ribs', 'ribs', 'cooking ribs', 'how to make a smoker', 'making a primitive smoker', 'building a smoker', 'DIY Smoker', 'preserving meat']",20
MQL0mBldV_8,"5 Days 28 Species Fishing Catch & Cook. Grouper, Snapper, Bass, Sharks, Drum and more",2021-11-20 12:00:08+00:00,21,11,Saturday,4533674,34409,3280.0,hd,,0
0RJ7fuHjRY4,"Solo Camping Alaska  Fish, Hunt, & Wild Animals #outdoorboys #solocamping  #fishing",2024-05-07 16:30:52+00:00,24,5,Tuesday,365721,13167,51.0,hd,"['Camping', 'fishing', 'hunting', 'foraging', 'berry picking', 'edible plants', 'tundra', 'arctic survival', 'camping Alaska', 'alaska', 'ptarmigan hunting', 'grayling', 'catch and cook', 'catch and cook ptarmigan', 'hunting catch and cook', 'fishing catch and cook', 'survival camping', 'survival foraging', 'survival food', 'cold weather camping', 'camping in Alaska', 'fishing alaska', 'hunting alaska', 'bird hunting', 'survival hunting', 'survival fishing', 'bushcraft camping']",27
11FLdubGdho,Fishing & Camping in Spain (Part 2),2019-02-16 11:37:32+00:00,19,2,Saturday,181294,3139,901.0,hd,"['Fishing', 'Camping', 'Fishing in spain', 'Camping in Spain', 'Camping Europe', 'Fishing Europe', 'Spain Fishing', 'Catalonia', 'Catalonia fishing', 'Fishing and Camping', 'Fishing trip', 'Fishing and Camping in Spain', 'Spanish Fishing trip', 'Fishing for carp', 'Fishing for carp in Spain', 'Fishing ebro river', 'Fishing ebre river', 'Fishing for carp on the ebro river', 'trophy carp', 'carp fishing', 'bucket list carp fishing']",21
rU18emy-Z3M,5 Days Fishing & Camping in Spain with My 3 yr Old - Catching MASSIVE CARP,2020-08-01 06:28:22+00:00,20,8,Saturday,3029525,28700,1431.0,hd,"['Fishing', 'Camping', 'Fishing in spain', 'Camping in Spain', 'Camping Europe', 'Fishing Europe', 'Spain Fishing', 'Catalonia fishing', 'Fishing trip', 'Fishing and Camping in Spain', 'Spanish Fishing trip', 'Fishing for carp', 'Fishing for carp in Spain', 'Fishing ebro river', 'Fishing ebre river', 'Fishing for carp on the ebro river', 'trophy carp', 'carp fishing', 'bucket list carp fishing', 'Camping and fishing', 'overnight fishing', 'catching carp', 'camping with kids', 'travel with kids', 'fishing with kids']",25
LDPDpHFcT4g,Toad Hunting and front yard fires with family.,2019-06-19 10:35:03+00:00,19,6,Wednesday,118046,1829,319.0,hd,"['Toads', 'snakes', 'toad hunting', 'catching toads', 'exploring at night', 'family time', 'fun activities with kids', 'kid activities', 'outdoor activities', 'camp fires']",10
XWFUNuh5Nrw,Florida Fishing & Adventure - Christmas Vacation in Cape Coral FL (Part 2 of 2),2019-01-19 10:40:20+00:00,19,1,Saturday,844498,7120,1247.0,hd,"['Florida', 'fishing florida', 'florida adventure', 'travel florida', 'florida vacation', 'florida christmas vacation', 'cape coral florida vacation', 'visiting florida', 'visiting cape coral', 'visiting fort myers', 'fishing trip florida', 'christmas vacation florida', 'Florida fishing and adventure', 'outdoor activities', 'outdoor activities florida', 'burmese python', 'everglades', 'pythons', 'python hunting']",19
ppiXndJyiws,"Alaska Adventure - Part 3  Gold panning, glaciers, state fair and food!",2017-09-16 11:24:22+00:00,17,9,Saturday,1036319,9910,1450.0,hd,"['Alaska', 'Alaska adventure', 'Fishing Alaska', 'Vacation in Alaska', 'Alaska vacation', 'trip to alaska', 'Travel to Alaska', 'Traveling Alaska', 'Traveling', 'Vacation', 'trip', 'Travel VLOG', 'Exit Glacier', 'Glacier', 'Gold', 'Gold panning', 'Gold minning', 'Gold prospecting', 'Crow Creek mine', 'Crow Creek', ""Mooses' tooth"", 'Seven glaciers', 'Alyeska', 'Girdwood', 'Seward', 'Alaska state fair', 'Fair', 'State fair', 'Places to eat']",29
9vqGzRHrW4c,Nature is rough!!!! Otter gets nasty surprise in Alaska,2021-07-04 16:34:53+00:00,21,7,Sunday,1398780,34407,33.0,sd,,0
mhvjW8AL5es,Me Tommy and Waffles!!!! This is what its like raising kids and running two YouTube Channels,2017-04-12 11:16:33+00:00,17,4,Wednesday,55958,1395,345.0,hd,,0
ZhJVb3q62J0,"Old School Survival Camping - No Tent, No Sleeping Bag - Exploring Appalachia",2022-09-24 11:00:19+00:00,22,9,Saturday,7665511,170834,1197.0,hd,"['camping.', 'survival', 'historical', 'frontier', 'survival camping', 'solo camping', 'no tent camping', 'no sleeping bag camping', 'primitive survival', 'primitive survival camping', 'survival shelter', 'bushcraft camping', 'hiking', 'back packing', 'frontier camping', 'frontier survival camping', 'frontier hiking', 'solo camping and hiking', 'backpacking', 'trekking', 'appalachia', 'hiking blue ridge mountains', 'west virginia', 'camping west virginia', 'hiking west virginia']",25
NN7einsLfRU,Fishing UK for 21 Days (PART 2) Wels catfish & Exploring the Midlands,2019-09-14 12:29:37+00:00,19,9,Saturday,1047764,9517,1920.0,hd,"['Fishing', 'UK', 'Fishing UK', 'Fishing England', 'Carp fishing', 'catch carp in England', 'fishing Britain', 'UK angling', 'Fishing adventures', 'travel vlog', 'traveling to UK', 'course fishing UK', 'Wels catfish', 'wells catfish', 'fishing for wells catfish', 'fishing midlands', 'Home farm fisheries', 'Sherwood forest', 'British tour video', 'UK tour video']",20
IrQA5nFW2jc,Outdoor Boys SUPER Cringey Christmas Special,2017-12-24 13:11:49+00:00,17,12,Sunday,63584,1480,319.0,hd,"['cringe', 'cringe video', 'cringe challenge', 'super cringe', 'cringey', 'Christmas music', 'funny christmas video', 'funny video', 'Christmas carols']",9
H5-7o-tZjrY,3 Day Fishing Trip & Panfish Catch & Cook - Exploring new rivers and lakes,2019-06-15 12:55:09+00:00,19,6,Saturday,1219944,13403,1099.0,hd,"['catch and cook', 'catch and cook fish', 'fishing catch and cook', 'catch clean cook', 'panfish catch and cook', 'catch and cook panfish', 'bluegill catch and cook', 'catch clean cook panfish', 'fishing', 'fishing trip', 'fishing adventure', 'bluegill', 'shellcracker', 'redear', 'panfish', 'catch clean cook bluegill', 'fishing for bluegill', 'catching bluegill']",18
PfrWVjxpyBs,Forging a Fork from rebar - blacksmithing projects for beginners,2018-03-31 09:04:30+00:00,18,3,Saturday,238784,3694,744.0,hd,"['forging', 'forging projects', 'forge', 'forge a fork', 'forging a fork', 'blacksmithing', 'blacksmithing projects', 'blacksmithing for beginners', 'blacksmithing projects for beginners', 'fork', 'make a fork', 'fork project', 'how to forge', 'how to make a fork', 'teach blacksmithing', 'basic blacksmithing', 'basic forging', 'intro to forging', 'intro to blacksmithing', 'forging rebar', 'rebar', 'forging a fork from rebar', 'blacksmithing rebar', 'make a fork from rebar', 'survival fork']",25
4aBq1B7AQ_I,I Tested 53 Fire Starting Tinders - The Results May Surprise You,2021-10-23 11:00:04+00:00,21,10,Saturday,1075763,26226,1560.0,hd,"['Survival', 'Survival skills', 'survival camping', 'bushcraft', 'bushcraft skills', 'fire', 'campfire', 'how to build a fire', 'how to make a fire', 'how to light a campfire', 'how to light a fire', 'fire starter', 'tinder', 'survival hacks', 'camping hacks', 'camping skills', 'bushcraft camping', 'bushcraft survival', 'flint and steel', 'ferrous rod', 'how to start a fire with flint and steel', 'how to start a fire without matches', 'outdoor skills', 'fire starter review', 'best fire starter', 'best tinder']",26
NRJ9mnLVImk,Top 13 Tents - How to Choose a Tent & Tent Reviews,2019-11-02 11:24:15+00:00,19,11,Saturday,1407379,27285,1639.0,hd,"['Tent', 'shelter', 'camping', 'backpacking', 'hiking', 'tent review', 'best tent', 'find tent', 'choose tent', 'pick tent', 'how to choose a tent', 'top tents', 'buying a tent', 'tent guide', 'how to pick a tent', 'best tents 2019', 'best tents 2020', 'family tents', 'backpacking tent', 'affordable tents', 'expensive tents', 'lightweight tents', 'bivvy', 'best family tent', 'best backpacking tent', 'best camping tent', 'glamping', 'car camping', 'best four season tent', '4 season tent', 'all weather tent', 'cold weather tent', 'review']",33
Fkshf81OL9w,My Wife Races a Lamborghini in Las Vegas,2019-07-24 11:51:14+00:00,19,7,Wednesday,61479,1606,365.0,hd,"['Racing', 'racing lamborghini', 'rent lamborghini', 'track day', 'track day las vegas', 'laborghini in las vegas', 'Exotic Racing Las Vegas', 'Exotic racing', 'racing las vegas', 'racing sports car', 'racing rented lamborghini', 'crippled woman races lamborghini']",12
4pmRIwP3orY,"Survival Camping with 4 yr Old - Trapping, Knapping, Friction Fire & Campfire Cooking",2022-11-01 18:58:21+00:00,22,11,Tuesday,15836368,88049,1924.0,hd,"['Survival', 'camping', 'bushcraft', 'survival camping', 'bushcraft camping', 'survival school', 'bushcraft school', 'flint knapping', 'friction fire', 'deadfall trap', 'trapping', 'making knife', 'primitive skills', 'primitive survival camping', 'camping with kids', 'survival skills', 'bushcraft skills']",17
-ddG7xQ3yao,Wilderness Survival Kit inside my axe - DIY survival kit & paracord wrap ax handle,2018-01-20 12:07:26+00:00,18,1,Saturday,585319,7105,737.0,hd,"['Wilderness survival', 'wilderness survival kit', 'wilderness', 'survival', 'survival kit', 'DIY survival kit', 'make your own survival kit', 'Axe', 'ax', 'paracord wrap', 'paracord wrap axe handle', 'paracord wrap axe', 'survival gear', 'wilderness survival gear', 'wilderness survival kit inside axe', 'survival kit inside axe', 'survival axe', 'survival ax', 'camping axe', 'wilderness axe', 'survival hack', 'survival tips', 'wilderness survival tips', 'wilderness survival hacks', 'Fiskars axe', 'Fiskars', 'Fiskars axe review']",27
9qCr2PXfLUk,🔴Live Christmas Present Ideas and Giveaway Winner,2018-11-24 00:45:25+00:00,18,11,Saturday,47306,728,1941.0,hd,"['Christmas presents', 'christmas present ideas', 'gift ideas']",3
HDmX3Ake_ZA,Sleeping Under a  Bison Hide  #bushcraft  #solocamping #camping,2024-05-19 07:41:05+00:00,24,5,Sunday,1841971,66212,35.0,hd,"['camping', 'survival', 'cold weather', 'cold weather camping', 'winter camping', 'survival camping', 'bushcraft', 'bushcrafting', 'bushcraft camping', 'bushcraft shelter', 'survival shelter', 'alaska', 'winter survival']",13
8iNBlLrXyjE,"3 Days Fishing Camping & Exploring Swamp - Catching Catfish, Gar, Bowfin and Backcountry Adventure.",2021-05-29 12:09:33+00:00,21,5,Saturday,3137417,38927,1978.0,hd,"['Fishing', 'camping', 'adventure', 'swamp', 'camping in swamp', 'swamp survival', 'survival camping', 'fishing for catfish', 'catfishing', 'fishing for gar', 'camping with kids', 'family camping', 'camping and fishing', 'fishing trip', 'overnight fishing', '3 day camping trip', 'Catching catfish', 'catching bowfin', 'fishing for bowfin', 'Exploring swamp', 'backcountry camping', 'coolest place to camp in North Carolina', 'cool camping', 'extreme camping']",24
iaOdd1fMm_Q,Crawfish Catch & Cook - Camping on Deserted Island (Fishing & Trapping Dinner),2021-07-03 11:00:16+00:00,21,7,Saturday,5144889,54673,1484.0,hd,"['Crawfish', 'crayfish', 'crawdads', 'catch and cook', 'catch clean cook', 'catch and cook crawfish', 'crayfish catch and cook', 'fishing for trout', 'trout fishing', 'camping', 'kayaking', 'back country camping', 'remote camping', 'camping on island', 'camping on deserted island', 'camping catch and cook', 'survival camping', 'kayak camping', 'strawberry reservoir', 'fishing utah', 'how to catch crawfish', 'how to eat crawfish', 'make crawfish trap', 'trapping crawfish', 'fishing for crawfish', 'catching crawfish']",26
zj9J_3W2AuQ,Making a Spanking Spoon with Hand Tools - Best Whooping Ever,2019-06-08 10:54:07+00:00,19,6,Saturday,440389,7235,460.0,hd,"['wood carving', 'carving', 'wood spoon', 'carving a wood spoon from 100 year old pine', 'hand tools', 'wood carving a wooden spoon with hand tools', 'wood carving with hand tools', 'Making a spoon', 'spanking', 'whooping', 'spanking spoon', 'spanking kids']",12
kJ-0bd7ydCs,I Found an Abandoned Native American City - Hiking & Camping in Snow Storm,2023-02-04 12:00:34+00:00,23,2,Saturday,5859304,124012,1680.0,hd,"['camping', 'hiking', 'backpacking', 'treking', 'mountaineering', 'solo camping', 'winter camping', 'camping in snow storm', 'camping in snow', 'canyoneering', 'abandoned city', 'exploring abandoned building', 'relic hunting', 'exploring ancient city', 'native american cities', 'native american history', 'best hike in Utah', 'Best hike in USA', 'backpacking Utah', 'camping utah', 'camping southwest', 'exploring', 'pueblos', 'anasazi', 'solo Camping', 'cold weather camping', 'desert camping']",27
tIDDHUvN-8g,"Desert Camping in Nevada. - 4x4 Adventure, Slot Canyons & Amazing Food",2023-02-18 12:00:43+00:00,23,2,Saturday,942457,28354,1382.0,hd,"['camping', 'offroading', '4x4', 'slot canyons', 'canyoneering', 'desert', 'desert camping', 'camping nevada', 'best camping in nevada', 'atv camping', 'off road camping', 'winter camping', 'winter desert camping', 'mojave desert', 'mojave desert camping', 'exploring slot canyons', 'offroading adventure', 'truck camping', 'camping with kids', 'family camping', 'family campout nevada', 'exploring canyons']",22
V20K3kmr9hk,Catfish Catch Clean Cook & CAMP! Back Country Camping & Fishing for Catfish,2019-06-01 10:56:31+00:00,19,6,Saturday,2432237,28800,1168.0,hd,"['Fishing', 'catfish', 'catfishing', 'fishing for catfish', 'catching catfish', 'camping', 'catch and cook', 'catch clean cook', 'catfish catch and cook', 'catfish catch clean cook', 'catch clean cook fish', 'catch clean cook catfish', 'back country camping', 'back country fishing', 'fish and chip recipe', 'fried catfish']",16
682dDcNcCNM,Storm Destroyed the Forest - Building a Bushcraft Shelter & Camping 3 Days,2022-10-08 11:00:03+00:00,22,10,Saturday,6233536,124058,1144.0,hd,"['camping', 'bushcraft', 'shelter', 'survival shelter', 'bushcraft shelter', 'bushcrafting', 'bushcraft camping', 'homesteading', 'forestry', 'clearing land', 'chainsaw', 'cutting down trees', 'campfire cooking', 'adventure camping']",14
tmrKECnPv9w,Primitive Cooking - Campfire Beef Stew & Corn Bread Recipe - Survival Cooking,2019-05-18 10:43:15+00:00,19,5,Saturday,1797717,41227,578.0,hd,"['Camping', 'cooking', 'recipes', 'primitive', 'primitive cooking', 'Campfire cooking', 'campfire recipes', 'beef stew recipe', 'beef bone broth recipe', 'corn bread recipe', 'campfire cornbread recipe', 'Camping recipe', 'cooking over campfire', 'beef stew and corn bread', 'campfire corn bread recipe', 'campfire beef stew recipe', 'Survival food', 'survival cooking', 'Survival', 'Old fashion beef stew', 'beef stew from sratch', 'food porn', 'Cooking video', 'Primitive technology']",24
ELmtrn0krCU,"LEGO FORT Nerf War!!! 400 lbs of Legos, 60 Guns & 4000 Nerf Darts",2019-12-28 16:42:14+00:00,19,12,Saturday,22717955,97052,370.0,hd,"['nerf', 'nerf war', 'nerf battle', 'nerf gun', 'lego', 'lego fort', 'lego house', 'lego war', 'nerf fight', 'lego fort nerf war', 'giant lego fort', 'giant lego fort nerf war', 'nerf video', 'family nerf war', 'nerf drone', 'nerf darts', 'Fun family video', 'family activities', 'cupcake battle']",19
